0,1,2,3
Kate,Johnny Cash,1972,country
Do You Remember These,The Statler Brothers,1972,country
Grandma Harp,Merle Haggard,1972,country
I Ain't Never,Mel Tillis,1972,country
Eleven Roses,Hank Williams Jr.,1972,country
Made in Japan,Buck Owens,1972,country
All His Children,Charley Pride,1972,country
That's Why I Love You Like I Do,Sonny James,1972,country
Bless Your Heart,Freddie Hart,1972,country
Oney,Johnny Cash,1972,country
Turnin' Off a Memory,Merle Haggard,1972,country
I Can't Stop Loving You,Conway Twitty,1972,country
My Man,Tammy Wynette,1972,country
It's Not Love (But It's Not Bad),Merle Haggard,1972,country
Cry,Lynn Anderson,1972,country
Rated X,Loretta Lynn,1972,country
"Old Dogs, Children, and Watermelon Wine",Tom T. Hall,1972,country
Only Love Can Break A Heart,Sonny James,1972,country
The Lonesomest Lonesome,Ray Price,1972,country
Heaven Is My Woman's Love,Tommy Overstreet,1972,country
Reach Out Your Hand,Tammy Wynette,1972,country
Don't She Look Good,Bill Anderson,1972,country
Ann (Don't Go Runnin'),Tommy Overstreet,1972,country
Loving You Could Never Be Better,George Jones,1972,country
Delta Dawn,Tanya Tucker,1972,country
Here I Am Again,Loretta Lynn,1972,country
Pride's Not Hard To Swallow,Hank Williams Jr.,1972,country
Songman,Cashman & West,1972,country
Sing Me A Love Song To Baby,Billy Walker,1972,country
There's A Party Goin' On,Jody Miller,1972,country
Good Hearted Woman,Waylon Jennings,1972,country
(I've Got A) Happy Heart,Susan Raye,1972,country
Listen To A Country Song,Lynn Anderson,1972,country
Fool Me,Lynn Anderson,1972,country
One Last Time,Glen Campbell,1972,country
Someone To Give My Love To,Johnny Paycheck,1972,country
I've Found Someone Of My Own,Cal Smith,1972,country
Lonely Women Make Good Lovers,Bob Luman,1972,country
I Can't See Me Without You,Conway Twitty,1972,country
I'm A Truck,Red Simpson,1972,country
To Get To You,Jerry Wallace,1972,country
Cotton Jenny,Anne Murray,1972,country
This Little Girl Of Mine,Faron Young,1972,country
A Picture Of Me (Without You),George Jones,1972,country
I'm Gonna Knock on Your Door,Billy Crash Craddock,1972,country
White Silver Sands,Sonny James,1972,country
Manhattan Kansas,Glen Campbell,1972,country
Just For What I Am,Connie Smith,1972,country
All The Lonely Women In The World,Bill Anderson,1972,country
Me And Jesus,Tom T. Hall,1972,country
We Can Make It,George Jones,1972,country
The Best Part Of Living,Marty Robbins,1972,country
The Ceremony,George Jones & Tammy Wynette,1972,country
Coat of Many Colors,Dolly Parton,1972,country
Touch Your Woman,Dolly Parton,1972,country
Pretend I Never Happened,Waylon Jennings,1972,country
When You Say Love,Bob Luman,1972,country
The Class Of '57,The Statler Brothers,1972,country
Love's the Answer,Tanya Tucker,1972,country
I Take It On Home,Charlie Rich,1972,country
I've Got To Have You,Sammi Smith,1972,country
If You Touch Me (You've Got To Love Me),Joe Stampley,1972,country
Lost Forever In Your Kiss,Porter Wagoner & Dolly Parton,1972,country
If It Ain't Love (Let's Leave It Alone),Connie Smith,1972,country
Sweet Dream Woman,Waylon Jennings,1972,country
Ain't That A Shame,Hank Williams Jr. with The Mike Curb Congregation,1972,country
Need You,David Rogers,1972,country
Borrowed Angel,Mel Street,1972,country
Take Me,Tammy Wynette & George Jones,1972,country
"What Ain't To Be, Just Might Happen",Porter Wagoner,1972,country
Ain't Nothin' Shakin' (But The Leaves On The Trees),"Billy ""Crash"" Craddock",1972,country
My Heart Has A Mind Of It's Own,Susan Raye,1972,country
Missing You,Jim Reeves,1972,country
"Soft, Sweet And Warm",David Houston,1972,country
Tonight My Baby's Coming Home,Barbara Mandrell,1972,country
I'll Still Be Waiting for You,Buck Owens,1972,country
Burning The Midnight Oil,Porter Wagoner & Dolly Parton,1972,country
Is This The Best I'm Gonna Feel,Don Gibson,1972,country
The Monkey That Became President,Tom T. Hall,1972,country
The Most Beautiful Girl,Charlie Rich,1973,country
Spiders and Snakes,Jim Stafford,1973,country
Behind Closed Doors,Charlie Rich,1973,country
Paper Roses,Marie Osmond,1973,country
You've Never Been This Far Before,Conway Twitty,1973,country
Welcome Home,Peters & Lee,1973,country
If We Make It Through December,Merle Haggard,1973,country
Satin Sheets,Jeanne Pruett,1973,country
I Love,Tom T. Hall,1973,country
A Love Song,Anne Murray,1973,country
Teddy Bear Song,Barbara Fairchild,1973,country
(Old Dogs-Children And) Watermelon Wine,Tom T. Hall,1973,country
"Rated ""X""",Loretta Lynn,1973,country
Why Me,Kris Kristofferson,1973,country
Steamroller Blues,Elvis Presley,1973,country
Ridin' My Thumb To Mexico,Johnny Rodriguez,1973,country
Everybody's Had the Blues,Merle Haggard,1973,country
Superman,Donna Fargo,1973,country
Soul Song,Joe Stampley,1973,country
What's Your Mama's Name,Tanya Tucker,1973,country
Love Is The Foundation,Loretta Lynn,1973,country
You're The Best Thing That Ever Happened To Me,Ray Price,1973,country
Kids Say The Darndest Things,Tammy Wynette,1973,country
The Lord Knows I'm Drinking,Cal Smith,1973,country
Don't Fight The Feelings Of Love,Charley Pride,1973,country
She Needs Someone To Hold Her (When She Cries),Conway Twitty,1973,country
"Lord, Mr. Ford",Jerry Reed,1973,country
Come Live With Me,Roy Clark,1973,country
Blood Red And Goin' Down,Tanya Tucker,1973,country
Til I Get It Right,Tammy Wynette,1973,country
I Wonder If They Ever Think of Me,Merle Haggard,1973,country
You Were Always There,Donna Fargo,1973,country
A Shoulder To Cry On,Charley Pride,1973,country
Country Sunshine,Dottie West,1973,country
We're Gonna Hold On,Tammy Wynette,1973,country
You Always Come Back (To Hurting Me),Johnny Rodriguez,1973,country
Super Kind of Woman,Freddie Hart,1973,country
Amazing Love,Charley Pride,1973,country
Little Girl Gone,Donna Fargo,1973,country
Top Of The World,Lynn Anderson,1973,country
Dueling Banjos,Deliverance Soundtrack/Eric Weissberg & Steve Mandel,1973,country
Somewhere Between Love and Tomorrow,Roy Clark,1973,country
Kid Stuff,Barbara Fairchild,1973,country
Trip to Heaven,Freddie Hart,1973,country
She's Got to Be a Saint,Ray Price,1973,country
Keep Me In Mind,Lynn Anderson,1973,country
"Louisiana Woman, Mississippi Man",Loretta Lynn & Conway Twitty,1973,country
A Song I'd Like to Sing,Kris Kristofferson & Rita Coolidge,1973,country
Let Me Be There,Olivia Newton-John,1973,country
Mr. Lovemaker,Johnny Paycheck,1973,country
Sawmill,Mel Tillis,1973,country
Good Things,David Houston,1973,country
The Corner Of My Life,Bill Anderson,1973,country
Do You Know What It's Like To Be Lonesome,Jerry Wallace,1973,country
Slippin' Away,Jean Shepard,1973,country
Baby's Gone,Conway Twitty,1973,country
If You Can Live With It (I Can Live Without It),Bill Anderson,1973,country
Danny's Song,Anne Murray,1973,country
Nobody Wins,Brenda Lee,1973,country
Ravishing Ruby,Tom T. Hall,1973,country
If Teardrops Were Pennies,Porter Wagoner and Dolly Parton,1973,country
She's All Woman,David Houston,1973,country
World of Make Believe,Bill Anderson,1973,country
If You Can't Feel It (It Ain't There),Freddie Hart,1973,country
Love's The Answer,Tanya Tucker,1973,country
The Emptiest Arms in the World,Merle Haggard,1973,country
Neon Rose,Mel Tillis,1973,country
You Lay So Easy On My Mind,Bobby G. Rice,1973,country
Sing About Love,Lynn Anderson,1973,country
Don't Give Up On Me,Jerry Wallace,1973,country
Any Old Wind That Blows,Johnny Cash,1973,country
Sunday Sunrise,Brenda Lee,1973,country
Heaven Is My Woman's Love,Tommy Overstreet,1973,country
You Really Haven't Changed,Johnny Carver,1973,country
The Last Love Song,Hank Williams Jr.,1973,country
I Love You More And More Everyday,Sonny James,1973,country
"Rednecks, White Socks And Blue Ribbon Beer",Johnny Russell,1973,country
Lovin' On Back Streets,Mel Street,1973,country
"Darling, You Can Always Come Back Home",Jody Miller,1973,country
Yellow Ribbon,Johnny Carver,1973,country
Once You've Had the Best,George Jones,1973,country
Send Me No Roses,Tommy Overstreet,1973,country
The Midnight Oil,Barbara Mandrell,1973,country
I'll Never Break These Chains,Tommy Overstreet,1973,country
Southern Loving,Jim Ed Brown,1973,country
Hey Loretta,Loretta Lynn,1973,country
Sweet Country Woman,Johnny Duncan,1973,country
Neither One Of Us,Bob Luman,1973,country
Walking Piece Of Heaven,Marty Robbins,1973,country
Nothing Ever Hurt Me (Half As Bad As Losing You),George Jones,1973,country
What My Woman Can't Do,George Jones,1973,country
Touch The Morning,Don Gibson,1973,country
Bring It On Home (To Your Woman),Joe Stampley,1973,country
You Can Have Her,Waylon Jennings,1973,country
Drift Away,Narvel Felts,1973,country
Sometimes A Memory Ain't Enough,Jerry Lee Lewis,1973,country
You Give Me You,Bobby G. Rice,1973,country
Can I Sleep In Your Arms,Jeannie Seely,1973,country
Till The Water Stops Runnin',"Billy ""Crash"" Craddock",1973,country
You Ask Me To,Waylon Jennings,1973,country
I Love,Tom T. Hall,1974,country
A Very Special Love Song,Charlie Rich,1974,country
I Can Help,Billy Swan,1974,country
My Boy,Elvis Presley,1974,country
Rub It in,Billy Crash Craddock,1974,country
Promised Land,Elvis Presley,1974,country
There Won't Be Anymore,Charlie Rich,1974,country
Sweet Surrender,John Denver,1974,country
If You Talk in Your Sleep,Elvis Presley,1974,country
World Of Make Believe,Bill Anderson,1974,country
Back Home Again,John Denver,1974,country
You Can't Be A Beacon (If Your Light Don't Shine),Donna Fargo,1974,country
Jolene,Dolly Parton,1974,country
Rock 'n Roll (I Gave You the Best Years of My Life),Mac Davis,1974,country
Please Don't Tell Me How The Story Ends,Ronnie Milsap,1974,country
Would You Lay With Me (In A Field Of Stone),Tanya Tucker,1974,country
Ride 'em Cowboy,Paul Davis,1974,country
No Charge,Melba Montgomery,1974,country
Sally G,Paul McCartney,1974,country
I Love My Friend,Charlie Rich,1974,country
If You Love Me (Let Me Know),Olivia Newton-John,1974,country
Room Full Of Roses,Mickey Gilley,1974,country
"Ruby, Baby",Billy Crash Craddock,1974,country
The Grand Tour,George Jones,1974,country
Trouble In Paradise,Loretta Lynn,1974,country
The Streak,Ray Stevens,1974,country
I See The Want To In Your Eyes,Conway Twitty,1974,country
There's A Honky Tonk Angel (Who'll Take Me Back In),Conway Twitty,1974,country
He Thinks I Still Care,Anne Murray,1974,country
Another Lonely Song,Tammy Wynette,1974,country
Love Is Like A Butterfly,Dolly Parton,1974,country
She Called Me Baby,Charlie Rich,1974,country
Take Good Care of Her,Elvis Presley,1974,country
I Overlooked An Orchid,Mickey Gilley,1974,country
I Don't See Me In Your Eyes Anymore,Charlie Rich,1974,country
That's The Way Love Goes,Johnny Rodriguez,1974,country
Pure Love,Ronnie Milsap,1974,country
Daddy What If,Bobby Bare,1974,country
I'm A Ramblin' Man,Waylon Jennings,1974,country
Marie Laveau,Bobby Bare,1974,country
Things Aren't Funny Anymore,Merle Haggard,1974,country
Is It Wrong (For Loving You),Sonny James,1974,country
Old Man from the Mountain,Merle Haggard,1974,country
As Soon As I Hang Up The Phone,Loretta Lynn & Conway Twitty,1974,country
What a Man My Man Is,Lynn Anderson,1974,country
That Song Is Driving Me Crazy,Tom T. Hall,1974,country
I Wouldn't Want To Live If You Didn't Love Me,Don Williams,1974,country
This Time,Waylon Jennings,1974,country
I Will Always Love You,Dolly Parton,1974,country
I Honestly Love You,Olivia Newton-John,1974,country
Somewhere Between Love And Tomorrow,Roy Clark,1974,country
Country Is,Tom T. Hall,1974,country
Please Don't Stop Loving Me,Porter Wagoner and Dolly Parton,1974,country
Mississippi Cotton Pickin' Delta Town,Charley Pride,1974,country
Hello Love,Hank Snow,1974,country
Country Bumpkin,Cal Smith,1974,country
I've Got A Thing About You Baby,Elvis Presley,1974,country
"Hoppy, Gene and Me",Roy Rogers,1974,country
Annie's Song,John Denver,1974,country
Hey Loretta,Loretta Lynn,1974,country
Once You've Had The Best,George Jones,1974,country
The Man That Turned My Mama On,Tanya Tucker,1974,country
The Door,George Jones,1974,country
"Midnight, Me and the Blues",Mel Tillis,1974,country
Dance With Me (Just One More Time),Johnny Rodriguez,1974,country
Hang In There Girl,Freddie Hart,1974,country
Honeymoon Feelin',Roy Clark,1974,country
They Don't Make 'Em Like My Daddy,Loretta Lynn,1974,country
Bonaparte's Retreat,Glen Campbell,1974,country
A Mi Esposa Con Amor (To My Wife With Love),Sonny James,1974,country
Woman To Woman,Tammy Wynette,1974,country
We're Over,Johnny Rodriguez,1974,country
Big Four Poster Bed,Brenda Lee,1974,country
Sweet Magnolia Blossom,Billy Crash Craddock,1974,country
Love Song,Anne Murray,1974,country
I Care,Tom T. Hall,1974,country
Get on My Love Train,LaCosta Tucker,1974,country
I'm Not Through Loving You Yet,Conway Twitty,1974,country
Take Me Home To Somewhere,Joe Stampley,1974,country
Son Of A Rotten Gambler,Anne Murray,1974,country
The Want-To's,Freddie Hart,1974,country
I'm Still Loving You,Joe Stampley,1974,country
We Should Be Together,Don Williams,1974,country
We Could,Charley Pride,1974,country
(It's A) Monsters' Holiday,Buck Owens,1974,country
(Jeannie Marie) You Were A Lady,Tommy Overstreet,1974,country
Stomp Them Grapes,Mel Tillis,1974,country
"I Love You, I Love You",David Houston & Barbara Mandrell,1974,country
Memory Maker,Mel Tillis,1974,country
(I'd Be) A Legend in My Time,Ronnie Milsap,1974,country
Help Me,Elvis Presley,1974,country
I'll Try A Little Bit Harder,Donna Fargo,1974,country
Sundown,Gordon Lightfoot,1974,country
Wrong Ideas,Brenda Lee,1974,country
Baby Doll,Barbara Fairchild,1974,country
Something,Johnny Rodriguez,1974,country
Talkin' To The Wall,Lynn Anderson,1974,country
When The Morning Comes,Hoyt Axton,1974,country
Still Loving You,Bob Luman,1974,country
I'll Think Of Something,Hank Williams Jr.,1974,country
Convoy,C.W. McCall,1975,country
Rhinestone Cowboy,Glen Campbell,1975,country
Before The Next Teardrop Falls,Freddy Fender,1975,country
I'm Sorry,John Denver,1975,country
Wasted Days And Wasted Nights,Freddy Fender,1975,country
Blue Eyes Crying In The Rain,Willie Nelson,1975,country
Chevy Van,Sammy Johns,1975,country
You're My Best Friend,Don Williams,1975,country
(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,1975,country
Paloma Blanca,George Baker Selection,1975,country
Fly Away,John Denver,1975,country
Thank God I'm A Country Boy,John Denver,1975,country
When Will I Be Loved,Linda Ronstadt,1975,country
Secret Love,Freddy Fender,1975,country
Are You Sure Hank Done It This Way,Waylon Jennings,1975,country
The White Knight,Cledus Maggard & the Citizen's Band,1975,country
Lizzie And The Rainman,Tanya Tucker,1975,country
Tracks of My Tears,Linda Ronstadt,1975,country
Touch The Hand,Conway Twitty,1975,country
Blanket On The Ground,Billie Jo Spears,1975,country
"Let It Shine/He Ain't Heavy, He's My Brother",Olivia Newton-John,1975,country
"Ruby, Baby","Billy ""Crash"" Craddock",1975,country
I'm Not Lisa,Jessi Colter,1975,country
Tryin' to Beat the Morning Home,T. G. Sheppard,1975,country
Window Up Above,Mickey Gilley,1975,country
Devil in the Bottle,T. G. Sheppard,1975,country
I Care,Tom T. Hall,1975,country
It's Time To Pay The Fiddler,Cal Smith,1975,country
The Door,George Jones,1975,country
Daydreams About Night Things,Ronnie Milsap,1975,country
Misty,Ray Stevens,1975,country
Have You Never Been Mellow,Olivia Newton-John,1975,country
Feelins',Loretta Lynn & Conway Twitty,1975,country
(I'd Be) A Legend In My Time,Ronnie Milsap,1975,country
Always Wanting You,Merle Haggard,1975,country
It's All in the Movies,Merle Haggard,1975,country
Country Boy (You Got Your Feet In L.A.),Glen Campbell,1975,country
Rocky,Dickey Lee,1975,country
The Bargain Store,Dolly Parton,1975,country
San Antonio Stroll,Tanya Tucker,1975,country
Kentucky Gambler,Merle Haggard,1975,country
Linda On My Mind,Conway Twitty,1975,country
Easy as Pie,Billy Crash Craddock,1975,country
Every Time You Touch Me (I Get High),Charlie Rich,1975,country
Just Get Up And Close The Door,Johnny Rodriguez,1975,country
Hope You're Feelin' Me (Like I'm Feelin' You),Charley Pride,1975,country
Love Put A Song In My Heart,Johnny Rodriguez,1975,country
Reconsider Me,Narvel Felts,1975,country
(Turn Out The Light And) Love Me Tonight,Don Williams,1975,country
She's Actin' Single (I'm Drinkin' Doubles),Gary Stewart,1975,country
Movin' On,Merle Haggard,1975,country
Then Who Am I,Charley Pride,1975,country
My Elusive Dreams,Charlie Rich,1975,country
Please Mr. Please,Olivia Newton-John,1975,country
Roll On Big Mama,Joe Stampley,1975,country
Amazing Grace (Used to Be Her Favorite Song),The Amazing Rhythm Aces,1975,country
City Lights,Mickey Gilley,1975,country
I Just Can't Get Her Out Of My Mind,Johnny Rodriguez,1975,country
I'll Go To My Grave Loving You,The Statler Brothers,1975,country
If I Could Only Win Your Love,Emmylou Harris,1975,country
Don't Cry Joni,Conway Twitty,1975,country
Lyin' Eyes,Eagles,1975,country
I Like Beer,Tom T. Hall,1975,country
The Seeker,Dolly Parton,1975,country
The First Time,Freddie Hart,1975,country
I Can't Help It (If I'm Still In Love With You),Linda Ronstadt,1975,country
Rainy Day Woman,Waylon Jennings,1975,country
What's Happened To Blue Eyes,Jessi Colter,1975,country
The Pill,Loretta Lynn,1975,country
Out Of Hand,Gary Stewart,1975,country
Love In The Hot Afternoon,Gene Watson,1975,country
My Woman's Man,Freddie Hart,1975,country
Faster Horses (The Cowboy and the Poet),Tom T. Hall,1975,country
Little Band Of Gold,Sonny James,1975,country
Roses And Love Songs,Ray Price,1975,country
All Over Me,Charlie Rich,1975,country
Love Is A Rose,Linda Ronstadt,1975,country
Say Forever You'll Be Mine,Porter Wagoner & Dolly Parton,1975,country
Where Love Begins,Gene Watson,1975,country
Sometimes,Bill Anderson and Mary Lou Turner,1975,country
Woman in the Back of My Mind,Mel Tillis,1975,country
I'd Like To Sleep Til I Get Over You,Freddie Hart and The Heartbeats,1975,country
